1|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OA|1|1S FTTL1OAA0563|2018040901|05/04/2018|00:00|09/04/2018|07:30|-|-||||||||||||||||||||||1|PC600-0D00B-00|RECEIVER ASSY, RADIO|FT0B||2|10|5|||09/04/2018|07:30|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
2|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0592|2018040901|05/04/2018|00:00|09/04/2018|07:30|-|-||||||||||||||||||||||1|PC600-00021-T2|WIRING SUB-ASSY,RADIO G|FT21||2|10|5|||09/04/2018|07:30|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
3|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0592|2018040901|05/04/2018|00:00|09/04/2018|07:30|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||2|40|20|||09/04/2018|07:30|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0592|2018040901|05/04/2018|00:00|09/04/2018|07:30|-|-||||||||||||||||||||||3|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FT43||2|20|10|||09/04/2018|07:30|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
5|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1140|2018040901|05/04/2018|00:00|09/04/2018|13:00|-|-||||||||||||||||||||||1|PC600-00021-T2|WIRING SUB-ASSY,RADIO G|FT21||30|30|1|||09/04/2018|13:00|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1140|2018040901|05/04/2018|00:00|09/04/2018|13:00|-|-||||||||||||||||||||||2|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|10|5|||09/04/2018|13:00|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
7|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1140|2018040901|05/04/2018|00:00|09/04/2018|13:00|-|-||||||||||||||||||||||3|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|20|10|||09/04/2018|13:00|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
8|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1140|2018040901|05/04/2018|00:00|09/04/2018|13:00|-|-||||||||||||||||||||||4|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FTTA||2|20|10|||09/04/2018|13:00|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
9|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0618|2018040901|05/04/2018|00:00|09/04/2018|13:30|-|-||||||||||||||||||||||1|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||1|10|10|||09/04/2018|13:30|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
10|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0618|2018040901|05/04/2018|00:00|09/04/2018|13:30|-|-||||||||||||||||||||||2|PC600-0D01R-T2|WIRING SUB-ASSY,RADIO Q|FT78||2|4|2|||09/04/2018|13:30|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
11|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0618|2018040901|05/04/2018|00:00|09/04/2018|13:30|-|-||||||||||||||||||||||3|PC600-0K025-00|RECEIVER ASSY, RADIO|FT77||2|12|6|||09/04/2018|13:30|07/04/2018|17:00|07/04/2018|17:00||05/04/2018|17:01|||||
