1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLBBNA0503|2017072001|20/07/2017|14:50|20/07/2017|17:00|PSF|20|EB01|03|||||||||||||PSF-20|722E-B-PK|20/07/2017|17:00|21/07/2017|01:08||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660|M2-09-A2|10|310|31||G|20/07/2017|14:50|20/07/2017|09:50|20/07/2017|09:50||20/07/2017|07:30|2007|||CB1|
2|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0819|2017072002|20/07/2017|09:35|20/07/2017|15:35|PXA|17|WB07|02|||||||||||||PXA-17|722C-G-XA|20/07/2017|15:35|20/07/2017|22:13||1|86160-02B00-00|SPEAKER ASSY RADIO|K087|C1-03-11|10|260|26||H|20/07/2017|09:35|20/07/2017|05:35|20/07/2017|05:35||19/07/2017|07:30|2007|||CB1|
3|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|XA|1|1G FTTLBXAA0819|2017072002|20/07/2017|09:35|20/07/2017|15:35|PXA|17|WB07|02|||||||||||||PXA-17|722C-G-XA|20/07/2017|15:35|20/07/2017|22:13||2|86160-0K270-00|SPEAKER ASSY  RADIO|L518|C5-10-53|20|20|1||J|20/07/2017|09:35|20/07/2017|05:35|20/07/2017|05:35||19/07/2017|07:30|2007|||CB1|
4|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4877|2017072004|20/07/2017|11:35|20/07/2017|13:50|PPA1|12|CB09|02|||||||||||||PPA1-12|722F-P-P1|20/07/2017|13:50|20/07/2017|15:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|80|5|||20/07/2017|11:35|20/07/2017|05:40|20/07/2017|05:40||19/07/2017|07:30|2007||||
5|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4877|2017072004|20/07/2017|11:35|20/07/2017|13:50|PPA1|12|CB09|02|||||||||||||PPA1-12|722F-P-P1|20/07/2017|13:50|20/07/2017|15:51||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|48|3|||20/07/2017|11:35|20/07/2017|05:40|20/07/2017|05:40||19/07/2017|07:30|2007||||
6|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4878|2017072005|20/07/2017|11:35|20/07/2017|13:50|PPA1|15|CB09|02|||||||||||||PPA1-15|722F-P-P1|20/07/2017|13:50|20/07/2017|20:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|96|6|||20/07/2017|11:35|20/07/2017|05:40|20/07/2017|05:40||19/07/2017|07:30|2007||||
7|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4878|2017072005|20/07/2017|11:35|20/07/2017|13:50|PPA1|15|CB09|02|||||||||||||PPA1-15|722F-P-P1|20/07/2017|13:50|20/07/2017|20:46||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|96|6|||20/07/2017|11:35|20/07/2017|05:40|20/07/2017|05:40||19/07/2017|07:30|2007||||
8|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7788|2017072005|20/07/2017|10:25|20/07/2017|12:30|PSA|10|SB04|01|||||||||||||PSA-10|722B-S-S1|20/07/2017|12:30|20/07/2017|15:20||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1  - R11|16|128|8|||20/07/2017|10:25|20/07/2017|06:15|20/07/2017|06:15||19/07/2017|07:30|2007||||
9|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7788|2017072005|20/07/2017|10:25|20/07/2017|12:30|PSA|10|SB04|01|||||||||||||PSA-10|722B-S-S1|20/07/2017|12:30|20/07/2017|15:20||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - L05|16|32|2|||20/07/2017|10:25|20/07/2017|06:15|20/07/2017|06:15||19/07/2017|07:30|2007||||
10|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7788|2017072005|20/07/2017|10:25|20/07/2017|12:30|PSA|10|SB04|01|||||||||||||PSA-10|722B-S-S1|20/07/2017|12:30|20/07/2017|15:20||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - R04|16|32|2|||20/07/2017|10:25|20/07/2017|06:15|20/07/2017|06:15||19/07/2017|07:30|2007||||
11|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4879|2017072006|20/07/2017|16:55|20/07/2017|19:30|PPA1|18|CB09|03|||||||||||||PPA1-18|722F-P-P1|20/07/2017|19:30|20/07/2017|22:51||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|64|4|||20/07/2017|16:55|20/07/2017|11:00|20/07/2017|11:00||20/07/2017|07:30|2007||||
12|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4879|2017072006|20/07/2017|16:55|20/07/2017|19:30|PPA1|18|CB09|03|||||||||||||PPA1-18|722F-P-P1|20/07/2017|19:30|20/07/2017|22:51||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|64|4|||20/07/2017|16:55|20/07/2017|11:00|20/07/2017|11:00||20/07/2017|07:30|2007||||
13|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7789|2017072006|20/07/2017|10:25|20/07/2017|12:30|PSA|12|SB04|01|||||||||||||PSA-12|722B-S-S1|20/07/2017|12:30|20/07/2017|16:56||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1  - R11|16|144|9|||20/07/2017|10:25|20/07/2017|06:15|20/07/2017|06:15||19/07/2017|07:30|2007||||
14|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7789|2017072006|20/07/2017|10:25|20/07/2017|12:30|PSA|12|SB04|01|||||||||||||PSA-12|722B-S-S1|20/07/2017|12:30|20/07/2017|16:56||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - L05|16|32|2|||20/07/2017|10:25|20/07/2017|06:15|20/07/2017|06:15||19/07/2017|07:30|2007||||
15|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A7789|2017072006|20/07/2017|10:25|20/07/2017|12:30|PSA|12|SB04|01|||||||||||||PSA-12|722B-S-S1|20/07/2017|12:30|20/07/2017|16:56||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3  - R04|16|16|1|||20/07/2017|10:25|20/07/2017|06:15|20/07/2017|06:15||19/07/2017|07:30|2007||||
16|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4880|2017072007|20/07/2017|16:55|20/07/2017|19:30|PPA1|21|CB09|03|||||||||||||PPA1-21|722F-P-P1|20/07/2017|19:30|21/07/2017|01:46||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|112|7|||20/07/2017|16:55|20/07/2017|11:00|20/07/2017|11:00||20/07/2017|07:30|2007||||
17|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A4880|2017072007|20/07/2017|16:55|20/07/2017|19:30|PPA1|21|CB09|03|||||||||||||PPA1-21|722F-P-P1|20/07/2017|19:30|21/07/2017|01:46||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R06|16|80|5|||20/07/2017|16:55|20/07/2017|11:00|20/07/2017|11:00||20/07/2017|07:30|2007||||
