1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|OB|1|1P FTTLAOBA0485|2016100601|06/10/2016|22:06|07/10/2016|01:30|CD16|02|CD16|02|||||||||||||CD16-02||07/10/2016|01:30||||1|PZ071-00A39-1C|RECEIVER ASSY  RADIO|J742|A4.SA- R11|4|4|1|||06/10/2016|22:06|06/10/2016|16:11|06/10/2016|16:11||06/10/2016|07:30|0610||||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4131|2016100604|06/10/2016|10:41|06/10/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|06/10/2016|13:45|06/10/2016|16:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|4|1||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4131|2016100604|06/10/2016|10:41|06/10/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|06/10/2016|13:45|06/10/2016|16:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|4|1||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4131|2016100604|06/10/2016|10:41|06/10/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|06/10/2016|13:45|06/10/2016|16:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4131|2016100604|06/10/2016|10:41|06/10/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|06/10/2016|13:45|06/10/2016|16:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4131|2016100604|06/10/2016|10:41|06/10/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|06/10/2016|13:45|06/10/2016|16:01||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4132|2016100605|06/10/2016|10:41|06/10/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|06/10/2016|13:45|06/10/2016|20:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4132|2016100605|06/10/2016|10:41|06/10/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|06/10/2016|13:45|06/10/2016|20:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4132|2016100605|06/10/2016|10:41|06/10/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|06/10/2016|13:45|06/10/2016|20:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4132|2016100605|06/10/2016|10:41|06/10/2016|13:45|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|06/10/2016|13:45|06/10/2016|20:56||4|86120-0KA40-00|RECEIVER ASSY  RADIO|H558|A4.SA- R11|4|4|1||3|06/10/2016|10:41|06/10/2016|04:46|06/10/2016|04:46||05/10/2016|07:30|0610||||
