1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5010|2017051203|12/05/2017|14:02|12/05/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|12/05/2017|19:55|12/05/2017|22:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5010|2017051203|12/05/2017|14:02|12/05/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|12/05/2017|19:55|12/05/2017|22:51||2|86120-0KD40-00|RECEIVER ASSY  RADIO|H562|A4.SA- R11|4|4|1|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5010|2017051203|12/05/2017|14:02|12/05/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|12/05/2017|19:55|12/05/2017|22:51||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5010|2017051203|12/05/2017|14:02|12/05/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|12/05/2017|19:55|12/05/2017|22:51||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5010|2017051203|12/05/2017|14:02|12/05/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|12/05/2017|19:55|12/05/2017|22:51||5|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5010|2017051203|12/05/2017|14:02|12/05/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|12/05/2017|19:55|12/05/2017|22:51||6|86100-0K212-00|RECEIVER ASSY  RADIO & NAVIGATION|K030|A5.SA- R10|4|4|1|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5011|2017051204|12/05/2017|14:02|12/05/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|12/05/2017|19:55|13/05/2017|03:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5011|2017051204|12/05/2017|14:02|12/05/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|12/05/2017|19:55|13/05/2017|03:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5011|2017051204|12/05/2017|14:02|12/05/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|12/05/2017|19:55|13/05/2017|03:51||3|86120-0KD40-00|RECEIVER ASSY  RADIO|H562|A4.SA- R11|4|4|1|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5011|2017051204|12/05/2017|14:02|12/05/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|12/05/2017|19:55|13/05/2017|03:51||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||12/05/2017|14:02|12/05/2017|08:07|12/05/2017|08:07||12/05/2017|07:30|1205||||
