1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|OB|1|1P FTTLAOBA0426|2016060601|06/06/2016|08:35|06/06/2016|13:45|CD16|01|CD16|01|||||||||||||CD16-01||06/06/2016|13:45||||1|PZ071-00A39-1C|RECEIVER ASSY  RADIO|J742|A4.SA- R11|4|32|8|||06/06/2016|08:35|06/06/2016|02:35|06/06/2016|02:35||03/06/2016|07:30|0606|||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|OB|1|1P FTTLAOBA0426|2016060601|06/06/2016|08:35|06/06/2016|13:45|CD16|01|CD16|01|||||||||||||CD16-01||06/06/2016|13:45||||2|PC600-0K01G-00|MANUAL OWNERS|J743|O3.SI- R07|10|40|4|||06/06/2016|08:35|06/06/2016|02:35|06/06/2016|02:35||03/06/2016|07:30|0606|||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3620|2016060604|06/06/2016|14:54|06/06/2016|21:50|PSA|27|SD10|02|||||||||||||PSA-27|722B-S-S1|06/06/2016|21:50|07/06/2016|01:27||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|48|12||7|06/06/2016|14:54|06/06/2016|10:44|06/06/2016|10:44||06/06/2016|07:30|0606|||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3620|2016060604|06/06/2016|14:54|06/06/2016|21:50|PSA|27|SD10|02|||||||||||||PSA-27|722B-S-S1|06/06/2016|21:50|07/06/2016|01:27||2|86120-0KA40-00|RECEIVER ASSY RADIO|A795|B    - 04.|4|8|2||7|06/06/2016|14:54|06/06/2016|10:44|06/06/2016|10:44||06/06/2016|07:30|0606|||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3620|2016060604|06/06/2016|14:54|06/06/2016|21:50|PSA|27|SD10|02|||||||||||||PSA-27|722B-S-S1|06/06/2016|21:50|07/06/2016|01:27||3|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 04.|4|8|2||7|06/06/2016|14:54|06/06/2016|10:44|06/06/2016|10:44||06/06/2016|07:30|0606|||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3620|2016060604|06/06/2016|14:54|06/06/2016|21:50|PSA|27|SD10|02|||||||||||||PSA-27|722B-S-S1|06/06/2016|21:50|07/06/2016|01:27||4|86100-0K141-00|RECEIVER ASSY RADIO & NAVIGATION|D594|C    - 08.|4|8|2||7|06/06/2016|14:54|06/06/2016|10:44|06/06/2016|10:44||06/06/2016|07:30|0606|||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3620|2016060604|06/06/2016|14:54|06/06/2016|21:50|PSA|27|SD10|02|||||||||||||PSA-27|722B-S-S1|06/06/2016|21:50|07/06/2016|01:27||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|C    - 08.|4|12|3||7|06/06/2016|14:54|06/06/2016|10:44|06/06/2016|10:44||06/06/2016|07:30|0606|||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3620|2016060604|06/06/2016|14:54|06/06/2016|21:50|PSA|27|SD10|02|||||||||||||PSA-27|722B-S-S1|06/06/2016|21:50|07/06/2016|01:27||6|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 08.|4|12|3||7|06/06/2016|14:54|06/06/2016|10:44|06/06/2016|10:44||06/06/2016|07:30|0606|||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3445|2016060605|06/06/2016|08:35|06/06/2016|13:45|PPA1|18|CD16|01|||||||||||||PPA1-18|722F-P-P1|06/06/2016|13:45|06/06/2016|19:58||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|44|11||3|06/06/2016|08:35|06/06/2016|02:35|06/06/2016|02:35||03/06/2016|07:30|0606|||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B3445|2016060605|06/06/2016|08:35|06/06/2016|13:45|PPA1|18|CD16|01|||||||||||||PPA1-18|722F-P-P1|06/06/2016|13:45|06/06/2016|19:58||2|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|06/06/2016|08:35|06/06/2016|02:35|06/06/2016|02:35||03/06/2016|07:30|0606|||
