1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|OB|1|1P FTTLAOBA0480|2016092701|27/09/2016|08:35|27/09/2016|13:45|CD16|01|CD16|01|||||||||||||CD16-01||27/09/2016|13:45||||1|PZ071-00A39-1C|RECEIVER ASSY  RADIO|J742|A4.SA- R11|4|4|1|||27/09/2016|08:35|27/09/2016|02:40|27/09/2016|02:40||26/09/2016|07:30|2709||||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3952|2016092703|27/09/2016|09:05|27/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|27/09/2016|15:45|27/09/2016|21:25||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|28|7||7|27/09/2016|09:05|27/09/2016|04:55|27/09/2016|04:55||26/09/2016|07:30|2709||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3952|2016092703|27/09/2016|09:05|27/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|27/09/2016|15:45|27/09/2016|21:25||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|12|3||7|27/09/2016|09:05|27/09/2016|04:55|27/09/2016|04:55||26/09/2016|07:30|2709||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3952|2016092703|27/09/2016|09:05|27/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|27/09/2016|15:45|27/09/2016|21:25||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|8|2||7|27/09/2016|09:05|27/09/2016|04:55|27/09/2016|04:55||26/09/2016|07:30|2709||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3952|2016092703|27/09/2016|09:05|27/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|27/09/2016|15:45|27/09/2016|21:25||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A07|4|12|3|||27/09/2016|09:05|27/09/2016|04:55|27/09/2016|04:55||26/09/2016|07:30|2709||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B3952|2016092703|27/09/2016|09:05|27/09/2016|15:45|PSA|16|SD10|02|||||||||||||PSA-16|722B-S-S1|27/09/2016|15:45|27/09/2016|21:25||5|86100-0K141-00|RECEIVER ASSY RADIO & NAVIGATION|D594|IP1. - A08|4|12|3|||27/09/2016|09:05|27/09/2016|04:55|27/09/2016|04:55||26/09/2016|07:30|2709||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4067|2016092704|27/09/2016|08:35|27/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|27/09/2016|13:45|27/09/2016|16:01||1|86100-0K141-00|RECEIVER ASSY  RADIO & NAVIGATION|I874|A4.SA- R11|4|4|1||3|27/09/2016|08:35|27/09/2016|02:40|27/09/2016|02:40||26/09/2016|07:30|2709||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4067|2016092704|27/09/2016|08:35|27/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|27/09/2016|13:45|27/09/2016|16:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4||3|27/09/2016|08:35|27/09/2016|02:40|27/09/2016|02:40||26/09/2016|07:30|2709||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4067|2016092704|27/09/2016|08:35|27/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|27/09/2016|13:45|27/09/2016|16:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|27/09/2016|08:35|27/09/2016|02:40|27/09/2016|02:40||26/09/2016|07:30|2709||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4067|2016092704|27/09/2016|08:35|27/09/2016|13:45|PPA1|16|CD16|01|||||||||||||PPA1-16|722F-P-P1|27/09/2016|13:45|27/09/2016|16:01||4|86120-0KA40-00|RECEIVER ASSY  RADIO|H558|A4.SA- R11|4|4|1||3|27/09/2016|08:35|27/09/2016|02:40|27/09/2016|02:40||26/09/2016|07:30|2709||||
