1|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0388|2018052601|26/05/2018|13:04|26/05/2018|15:12|KD03|01|KD03|01|||||||||||||||||26/05/2018|15:12||1|86100-02241-00|RECEIVER ASSY  RADIO & NAVIGATION|T575|LQ   -  04|3|6|2|||26/05/2018|13:04|26/05/2018|08:11|26/05/2018|08:11||26/05/2018|07:30|2605||||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0388|2018052601|26/05/2018|13:04|26/05/2018|15:12|KD03|01|KD03|01|||||||||||||||||26/05/2018|15:12||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|12|4|||26/05/2018|13:04|26/05/2018|08:11|26/05/2018|08:11||26/05/2018|07:30|2605||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0429|2018052603|26/05/2018|11:54|26/05/2018|19:30|GD05|03|GD05|03|||||||||||||GD05-03||26/05/2018|19:30||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|3|1|||26/05/2018|11:54|26/05/2018|05:54|26/05/2018|05:54||25/05/2018|07:30|2605||||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||4|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||6|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|8|2|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||7|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
11|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6256|2018052603|26/05/2018|15:35|26/05/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|26/05/2018|21:06|26/05/2018|22:51||8|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||26/05/2018|15:35|26/05/2018|09:40|26/05/2018|09:40||26/05/2018|07:30|2605||||
12|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B6470|2018052603|26/05/2018|05:17|26/05/2018|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|26/05/2018|10:20|26/05/2018|14:26||1|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A07|4|20|5||0|26/05/2018|05:17|26/05/2018|01:07|26/05/2018|01:07||25/05/2018|07:30|2605||||
