1|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLBBNA0046|2016063001|30/06/2016|21:25|01/07/2016|01:00|PSF|22|EB01|03|||||||||||||PSF-22|722E-B-PK|01/07/2016|01:00|01/07/2016|02:25||1|86160-0K430-00|SPEAKER ASSY  RADIO|H660|M2-12-A1|10|240|24||U|30/06/2016|21:25|30/06/2016|16:25|30/06/2016|16:25||30/06/2016|07:30|3006|||
13|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1847|2016063007|30/06/2016|10:00|30/06/2016|15:00|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|30/06/2016|15:00|30/06/2016|20:08||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|48|6||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
14|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1847|2016063007|30/06/2016|10:00|30/06/2016|15:00|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|30/06/2016|15:00|30/06/2016|20:08||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|48|6||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
15|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1847|2016063007|30/06/2016|10:00|30/06/2016|15:00|PG2|14|GB02|02|||||||||||||PG2-14|722C-G-G2|30/06/2016|15:00|30/06/2016|20:08||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|56|7||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
16|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4786|2016063007|30/06/2016|05:30|30/06/2016|08:25|PSA|13|SB06|01|||||||||||||PSA-13|722B-S-S1|30/06/2016|08:25|30/06/2016|14:25||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||30/06/2016|05:30|30/06/2016|01:20|30/06/2016|01:20||29/06/2016|07:30|3006|||
17|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4786|2016063007|30/06/2016|05:30|30/06/2016|08:25|PSA|13|SB06|01|||||||||||||PSA-13|722B-S-S1|30/06/2016|08:25|30/06/2016|14:25||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||30/06/2016|05:30|30/06/2016|01:20|30/06/2016|01:20||29/06/2016|07:30|3006|||
18|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4786|2016063007|30/06/2016|05:30|30/06/2016|08:25|PSA|13|SB06|01|||||||||||||PSA-13|722B-S-S1|30/06/2016|08:25|30/06/2016|14:25||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||30/06/2016|05:30|30/06/2016|01:20|30/06/2016|01:20||29/06/2016|07:30|3006|||
19|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1848|2016063008|30/06/2016|10:00|30/06/2016|15:00|PG2|16|GB02|02|||||||||||||PG2-16|722C-G-G2|30/06/2016|15:00|30/06/2016|21:25||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|48|6||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
20|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1848|2016063008|30/06/2016|10:00|30/06/2016|15:00|PG2|16|GB02|02|||||||||||||PG2-16|722C-G-G2|30/06/2016|15:00|30/06/2016|21:25||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|40|5||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
21|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1848|2016063008|30/06/2016|10:00|30/06/2016|15:00|PG2|16|GB02|02|||||||||||||PG2-16|722C-G-G2|30/06/2016|15:00|30/06/2016|21:25||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|48|6||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
22|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1848|2016063008|30/06/2016|10:00|30/06/2016|15:00|PG2|16|GB02|02|||||||||||||PG2-16|722C-G-G2|30/06/2016|15:00|30/06/2016|21:25||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|56|7||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
23|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4787|2016063008|30/06/2016|12:00|30/06/2016|13:40|PSA|15|SB06|02|||||||||||||PSA-15|722B-S-S1|30/06/2016|13:40|30/06/2016|15:32||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|96|6|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
24|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4787|2016063008|30/06/2016|12:00|30/06/2016|13:40|PSA|15|SB06|02|||||||||||||PSA-15|722B-S-S1|30/06/2016|13:40|30/06/2016|15:32||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|16|1|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
25|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4787|2016063008|30/06/2016|12:00|30/06/2016|13:40|PSA|15|SB06|02|||||||||||||PSA-15|722B-S-S1|30/06/2016|13:40|30/06/2016|15:32||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
26|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1849|2016063009|30/06/2016|10:00|30/06/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|30/06/2016|15:00|30/06/2016|22:51||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|48|6||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
27|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1849|2016063009|30/06/2016|10:00|30/06/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|30/06/2016|15:00|30/06/2016|22:51||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|40|5||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
28|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1849|2016063009|30/06/2016|10:00|30/06/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|30/06/2016|15:00|30/06/2016|22:51||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|56|7||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
29|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1849|2016063009|30/06/2016|10:00|30/06/2016|15:00|PG2|18|GB02|02|||||||||||||PG2-18|722C-G-G2|30/06/2016|15:00|30/06/2016|22:51||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|48|6||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
30|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4788|2016063009|30/06/2016|12:00|30/06/2016|13:40|PSA|17|SB06|02|||||||||||||PSA-17|722B-S-S1|30/06/2016|13:40|30/06/2016|19:30||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|128|8|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
31|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4788|2016063009|30/06/2016|12:00|30/06/2016|13:40|PSA|17|SB06|02|||||||||||||PSA-17|722B-S-S1|30/06/2016|13:40|30/06/2016|19:30||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
32|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4788|2016063009|30/06/2016|12:00|30/06/2016|13:40|PSA|17|SB06|02|||||||||||||PSA-17|722B-S-S1|30/06/2016|13:40|30/06/2016|19:30||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
33|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4789|2016063010|30/06/2016|12:00|30/06/2016|13:40|PSA|19|SB06|02|||||||||||||PSA-19|722B-S-S1|30/06/2016|13:40|30/06/2016|20:27||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
34|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4789|2016063010|30/06/2016|12:00|30/06/2016|13:40|PSA|19|SB06|02|||||||||||||PSA-19|722B-S-S1|30/06/2016|13:40|30/06/2016|20:27||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
35|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4789|2016063010|30/06/2016|12:00|30/06/2016|13:40|PSA|19|SB06|02|||||||||||||PSA-19|722B-S-S1|30/06/2016|13:40|30/06/2016|20:27||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
36|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1850|2016063011|30/06/2016|10:00|30/06/2016|15:00|PG2|22|GB02|02|||||||||||||PG2-22|722C-G-G2|30/06/2016|15:00|01/07/2016|02:25||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|48|6||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
37|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1850|2016063011|30/06/2016|10:00|30/06/2016|15:00|PG2|22|GB02|02|||||||||||||PG2-22|722C-G-G2|30/06/2016|15:00|01/07/2016|02:25||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|48|6||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
38|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1850|2016063011|30/06/2016|10:00|30/06/2016|15:00|PG2|22|GB02|02|||||||||||||PG2-22|722C-G-G2|30/06/2016|15:00|01/07/2016|02:25||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|48|6||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
39|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1850|2016063011|30/06/2016|10:00|30/06/2016|15:00|PG2|22|GB02|02|||||||||||||PG2-22|722C-G-G2|30/06/2016|15:00|01/07/2016|02:25||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|48|6||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
40|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4790|2016063011|30/06/2016|12:00|30/06/2016|13:40|PSA|21|SB06|02|||||||||||||PSA-21|722B-S-S1|30/06/2016|13:40|30/06/2016|21:25||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|128|8|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
41|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4790|2016063011|30/06/2016|12:00|30/06/2016|13:40|PSA|21|SB06|02|||||||||||||PSA-21|722B-S-S1|30/06/2016|13:40|30/06/2016|21:25||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
42|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4790|2016063011|30/06/2016|12:00|30/06/2016|13:40|PSA|21|SB06|02|||||||||||||PSA-21|722B-S-S1|30/06/2016|13:40|30/06/2016|21:25||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||30/06/2016|12:00|30/06/2016|07:50|30/06/2016|07:50||30/06/2016|07:30|3006|||
43|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1851|2016063012|30/06/2016|10:00|30/06/2016|15:00|PG2|24|GB02|02|||||||||||||PG2-24|722C-G-G2|30/06/2016|15:00|01/07/2016|03:51||1|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SM -  01|8|40|5||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
44|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1851|2016063012|30/06/2016|10:00|30/06/2016|15:00|PG2|24|GB02|02|||||||||||||PG2-24|722C-G-G2|30/06/2016|15:00|01/07/2016|03:51||2|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SN -  01|8|48|6||K|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
45|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1851|2016063012|30/06/2016|10:00|30/06/2016|15:00|PG2|24|GB02|02|||||||||||||PG2-24|722C-G-G2|30/06/2016|15:00|01/07/2016|03:51||3|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SO -  01|8|56|7||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
46|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|G|GATEWAY|G2|1|1G FTTLBG2A1851|2016063012|30/06/2016|10:00|30/06/2016|15:00|PG2|24|GB02|02|||||||||||||PG2-24|722C-G-G2|30/06/2016|15:00|01/07/2016|03:51||4|86160-02B00-00|SPEAKER ASSY  RADIO|7T62|..SP -  01|8|48|6||L|30/06/2016|10:00|30/06/2016|06:00|30/06/2016|06:00||29/06/2016|07:30|3006||S1|
47|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4791|2016063012|30/06/2016|17:20|30/06/2016|20:10|PSA|23|SB06|03|||||||||||||PSA-23|722B-S-S1|30/06/2016|20:10|30/06/2016|22:32||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|96|6|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
48|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4791|2016063012|30/06/2016|17:20|30/06/2016|20:10|PSA|23|SB06|03|||||||||||||PSA-23|722B-S-S1|30/06/2016|20:10|30/06/2016|22:32||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|16|1|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
49|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4791|2016063012|30/06/2016|17:20|30/06/2016|20:10|PSA|23|SB06|03|||||||||||||PSA-23|722B-S-S1|30/06/2016|20:10|30/06/2016|22:32||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|16|1|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
50|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A2574|2016063013|30/06/2016|09:00|30/06/2016|12:30|PPA1|25|CB09|02|||||||||||||PPA1-25|722F-P-P1|30/06/2016|12:30|01/07/2016|00:30||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|32|2||3|30/06/2016|09:00|30/06/2016|03:00|30/06/2016|03:00||29/06/2016|07:30|3006|||
51|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A2574|2016063013|30/06/2016|09:00|30/06/2016|12:30|PPA1|25|CB09|02|||||||||||||PPA1-25|722F-P-P1|30/06/2016|12:30|01/07/2016|00:30||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R05|16|32|2||3|30/06/2016|09:00|30/06/2016|03:00|30/06/2016|03:00||29/06/2016|07:30|3006|||
52|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4792|2016063013|30/06/2016|17:20|30/06/2016|20:10|PSA|25|SB06|03|||||||||||||PSA-25|722B-S-S1|30/06/2016|20:10|01/07/2016|00:30||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|64|4|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
53|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4792|2016063013|30/06/2016|17:20|30/06/2016|20:10|PSA|25|SB06|03|||||||||||||PSA-25|722B-S-S1|30/06/2016|20:10|01/07/2016|00:30||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
54|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4792|2016063013|30/06/2016|17:20|30/06/2016|20:10|PSA|25|SB06|03|||||||||||||PSA-25|722B-S-S1|30/06/2016|20:10|01/07/2016|00:30||3|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - R07|16|32|2|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
55|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A2575|2016063014|30/06/2016|09:00|30/06/2016|12:30|PPA1|27|CB09|02|||||||||||||PPA1-27|722F-P-P1|30/06/2016|12:30|01/07/2016|01:27||1|86160-0K430-00|SPEAKER ASSY  RADIO|I880|B2.SX- L04|16|48|3||3|30/06/2016|09:00|30/06/2016|03:00|30/06/2016|03:00||29/06/2016|07:30|3006|||
56|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLBP1A2575|2016063014|30/06/2016|09:00|30/06/2016|12:30|PPA1|27|CB09|02|||||||||||||PPA1-27|722F-P-P1|30/06/2016|12:30|01/07/2016|01:27||2|86160-0K430-00|SPEAKER ASSY  RADIO|I880|C4.SW- R05|16|48|3||3|30/06/2016|09:00|30/06/2016|03:00|30/06/2016|03:00||29/06/2016|07:30|3006|||
57|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4793|2016063014|30/06/2016|17:20|30/06/2016|20:10|PSA|27|SB06|03|||||||||||||PSA-27|722B-S-S1|30/06/2016|20:10|01/07/2016|01:27||1|86160-0K430-00|SPEAKER ASSY RADIO|D595|DO1. - R14|16|128|8|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
58|FTTL|B|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLBS1A4793|2016063014|30/06/2016|17:20|30/06/2016|20:10|PSA|27|SB06|03|||||||||||||PSA-27|722B-S-S1|30/06/2016|20:10|01/07/2016|01:27||2|86160-0K430-00|SPEAKER ASSY RADIO|D595|FN3. - L07|16|32|2|||30/06/2016|17:20|30/06/2016|13:10|30/06/2016|13:10||30/06/2016|07:30|3006|||
