1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1493|2016103101|31/10/2016|20:55|01/11/2016|00:50|PSF|22|ED06|02|||||||||||||PSF-22|722E-B-PK|01/11/2016|00:50|01/11/2016|02:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|30|3||V|31/10/2016|20:55|31/10/2016|15:55|31/10/2016|15:55||31/10/2016|07:30|3110|||CB2|
57|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4275|2016110103|31/10/2016|19:45|01/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|01/11/2016|03:00|01/11/2016|13:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|12|3||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
58|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4275|2016110103|31/10/2016|19:45|01/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|01/11/2016|03:00|01/11/2016|13:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
59|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4275|2016110103|31/10/2016|19:45|01/11/2016|03:00|PPA1|12|CD16|02|||||||||||||PPA1-12|722F-P-P1|01/11/2016|03:00|01/11/2016|13:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
60|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4098|2016110103|31/10/2016|21:05|01/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|01/11/2016|03:41|01/11/2016|13:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|24|6||B|31/10/2016|21:05|31/10/2016|16:55|31/10/2016|16:55||31/10/2016|07:30|0111||||
61|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4098|2016110103|31/10/2016|21:05|01/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|01/11/2016|03:41|01/11/2016|13:46||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|31/10/2016|21:05|31/10/2016|16:55|31/10/2016|16:55||31/10/2016|07:30|0111||||
62|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4098|2016110103|31/10/2016|21:05|01/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|01/11/2016|03:41|01/11/2016|13:46||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|31/10/2016|21:05|31/10/2016|16:55|31/10/2016|16:55||31/10/2016|07:30|0111||||
63|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4098|2016110103|31/10/2016|21:05|01/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|01/11/2016|03:41|01/11/2016|13:46||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|31/10/2016|21:05|31/10/2016|16:55|31/10/2016|16:55||31/10/2016|07:30|0111||||
64|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4098|2016110103|31/10/2016|21:05|01/11/2016|03:41|PSA|09|SD10|04|||||||||||||PSA-09|722B-S-S1|01/11/2016|03:41|01/11/2016|13:46||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|31/10/2016|21:05|31/10/2016|16:55|31/10/2016|16:55||31/10/2016|07:30|0111||||
65|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4276|2016110104|31/10/2016|19:45|01/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|01/11/2016|03:00|01/11/2016|16:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
66|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4276|2016110104|31/10/2016|19:45|01/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|01/11/2016|03:00|01/11/2016|16:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|36|9||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
67|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4276|2016110104|31/10/2016|19:45|01/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|01/11/2016|03:00|01/11/2016|16:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
68|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4276|2016110104|31/10/2016|19:45|01/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|01/11/2016|03:00|01/11/2016|16:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
69|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4276|2016110104|31/10/2016|19:45|01/11/2016|03:00|PPA1|16|CD16|02|||||||||||||PPA1-16|722F-P-P1|01/11/2016|03:00|01/11/2016|16:01||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|31/10/2016|19:45|31/10/2016|13:50|31/10/2016|13:50||31/10/2016|07:30|0111||||
70|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4099|2016110104|01/11/2016|01:50|01/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|01/11/2016|09:00|01/11/2016|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|56|14||B|01/11/2016|01:50|31/10/2016|21:40|31/10/2016|21:40||31/10/2016|07:30|0111||||
71|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4099|2016110104|01/11/2016|01:50|01/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|01/11/2016|09:00|01/11/2016|19:30||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|4|1||B|01/11/2016|01:50|31/10/2016|21:40|31/10/2016|21:40||31/10/2016|07:30|0111||||
72|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4099|2016110104|01/11/2016|01:50|01/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|01/11/2016|09:00|01/11/2016|19:30||3|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|01/11/2016|01:50|31/10/2016|21:40|31/10/2016|21:40||31/10/2016|07:30|0111||||
73|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4099|2016110104|01/11/2016|01:50|01/11/2016|09:00|PSA|13|SD10|01|||||||||||||PSA-13|722B-S-S1|01/11/2016|09:00|01/11/2016|19:30||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|01/11/2016|01:50|31/10/2016|21:40|31/10/2016|21:40||31/10/2016|07:30|0111||||
74|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C2|1|1C FTTLAC2A0808|2016110201|31/10/2016|23:20|01/11/2016|08:15|PK2|01|KD01|01|||||||||||||PK2-01|722C-C-C2|01/11/2016|08:15|02/11/2016|07:30||1|86100-02240-00|RECEIVER ASSY  RADIO & NAVIGATION|T497|LR   -  08|3|3|1||D|31/10/2016|23:20|31/10/2016|18:27|31/10/2016|18:27||31/10/2016|07:30|0211||R1||
75|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C2|1|1C FTTLAC2A0808|2016110201|31/10/2016|23:20|01/11/2016|08:15|PK2|01|KD01|01|||||||||||||PK2-01|722C-C-C2|01/11/2016|08:15|02/11/2016|07:30||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LR   -  08|3|12|4||D|31/10/2016|23:20|31/10/2016|18:27|31/10/2016|18:27||31/10/2016|07:30|0211||R1||
