1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4870|2017031603|16/03/2017|13:57|16/03/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|16/03/2017|19:55|16/03/2017|22:51||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4870|2017031603|16/03/2017|13:57|16/03/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|16/03/2017|19:55|16/03/2017|22:51||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|44|11|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4870|2017031603|16/03/2017|13:57|16/03/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|16/03/2017|19:55|16/03/2017|22:51||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4870|2017031603|16/03/2017|13:57|16/03/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|16/03/2017|19:55|16/03/2017|22:51||4|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A4.SA- R11|4|4|1|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4870|2017031603|16/03/2017|13:57|16/03/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|16/03/2017|19:55|16/03/2017|22:51||5|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4870|2017031603|16/03/2017|13:57|16/03/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|16/03/2017|19:55|16/03/2017|22:51||6|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4870|2017031603|16/03/2017|13:57|16/03/2017|19:55|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|16/03/2017|19:55|16/03/2017|22:51||7|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4871|2017031604|16/03/2017|13:57|16/03/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|16/03/2017|19:55|17/03/2017|03:51||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4871|2017031604|16/03/2017|13:57|16/03/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|16/03/2017|19:55|17/03/2017|03:51||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|16|4|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4871|2017031604|16/03/2017|13:57|16/03/2017|19:55|PPA1|24|CD16|02|||||||||||||PPA1-24|722F-P-P1|16/03/2017|19:55|17/03/2017|03:51||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|12|3|||16/03/2017|13:57|16/03/2017|08:02|16/03/2017|08:02||16/03/2017|07:30|1603||||
