1|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OA|1|1S FTTL1OAA0567|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||1|PC600-0D00B-00|RECEIVER ASSY, RADIO|FT0B||2|20|10|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
2|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0600|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||1|PC600-00021-T2|WIRING SUB-ASSY,RADIO G|FT21||2|10|5|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
3|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0600|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||2|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|10|5|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0600|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||3|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||2|40|20|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
5|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0600|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||4|PC600-0K025-00|RECEIVER ASSY, RADIO|FT25||2|4|2|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0600|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||5|PC600-0K026-00|RECEIVER ASSY, RADIO|FT26||2|4|2|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
7|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0600|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||6|PZ071-00A37-TH|ENTRY AUDIO FOR GCC / OCENIA|FT63||2|4|2|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
8|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0600|2018042501|21/04/2018|00:00|25/04/2018|07:30|-|-||||||||||||||||||||||7|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FT43||2|20|10|||25/04/2018|07:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
9|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1148|2018042501|21/04/2018|00:00|25/04/2018|13:00|-|-||||||||||||||||||||||1|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|10|5|||25/04/2018|13:00|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
10|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1148|2018042501|21/04/2018|00:00|25/04/2018|13:00|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|20|10|||25/04/2018|13:00|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
11|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1148|2018042501|21/04/2018|00:00|25/04/2018|13:00|-|-||||||||||||||||||||||3|PC600-0K025-00|RECEIVER ASSY, RADIO|FT25||2|4|2|||25/04/2018|13:00|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
12|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1148|2018042501|21/04/2018|00:00|25/04/2018|13:00|-|-||||||||||||||||||||||4|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FTTA||2|10|5|||25/04/2018|13:00|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
13|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0625|2018042501|21/04/2018|00:00|25/04/2018|13:30|-|-||||||||||||||||||||||1|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||1|1|1|||25/04/2018|13:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
14|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0625|2018042501|21/04/2018|00:00|25/04/2018|13:30|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||1|10|10|||25/04/2018|13:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
15|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0625|2018042501|21/04/2018|00:00|25/04/2018|13:30|-|-||||||||||||||||||||||3|PC600-0K025-00|RECEIVER ASSY, RADIO|FT77||2|10|5|||25/04/2018|13:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
16|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0625|2018042501|21/04/2018|00:00|25/04/2018|13:30|-|-||||||||||||||||||||||4|PC600-1200J-00|RECEIVER ASSY RADIO|FL0J||1|6|6|||25/04/2018|13:30|24/04/2018|17:00|24/04/2018|17:00||21/04/2018|17:01|||||
