1|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0611|2018051601|12/05/2018|00:00|16/05/2018|07:30|-|-||||||||||||||||||||||1|PC600-00020-T2|WIRING SUB-ASSY,RADIO F|FT20||2|4|2|||16/05/2018|07:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
2|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0611|2018051601|12/05/2018|00:00|16/05/2018|07:30|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||2|30|15|||16/05/2018|07:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
3|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0611|2018051601|12/05/2018|00:00|16/05/2018|07:30|-|-||||||||||||||||||||||3|PC600-0K025-00|RECEIVER ASSY, RADIO|FT25||2|10|5|||16/05/2018|07:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0611|2018051601|12/05/2018|00:00|16/05/2018|07:30|-|-||||||||||||||||||||||4|PC600-0K026-00|RECEIVER ASSY, RADIO|FT26||2|4|2|||16/05/2018|07:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
5|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0611|2018051601|12/05/2018|00:00|16/05/2018|07:30|-|-||||||||||||||||||||||5|PC600-0K027-00|RECEIVER ASSY, RADIO&DISPLAY|FT27||2|4|2|||16/05/2018|07:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0611|2018051601|12/05/2018|00:00|16/05/2018|07:30|-|-||||||||||||||||||||||6|PZ071-00A37-TH|ENTRY AUDIO FOR GCC / OCENIA|FT63||2|10|5|||16/05/2018|07:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
7|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0611|2018051601|12/05/2018|00:00|16/05/2018|07:30|-|-||||||||||||||||||||||7|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FT43||2|10|5|||16/05/2018|07:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
8|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1161|2018051601|12/05/2018|00:00|16/05/2018|13:00|-|-||||||||||||||||||||||1|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT1C||2|20|10|||16/05/2018|13:00|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
9|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1161|2018051601|12/05/2018|00:00|16/05/2018|13:00|-|-||||||||||||||||||||||2|PZ071-00A37-TH|ENTRY AUDIO FOR GCC / OCENIA|FT02||2|10|5|||16/05/2018|13:00|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
10|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1161|2018051601|12/05/2018|00:00|16/05/2018|13:00|-|-||||||||||||||||||||||3|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FTTA||1|10|10|||16/05/2018|13:00|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
11|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0640|2018051601|12/05/2018|00:00|16/05/2018|13:30|-|-||||||||||||||||||||||1|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||1|20|20|||16/05/2018|13:30|15/05/2018|17:00|15/05/2018|17:00||12/05/2018|17:01|||||
12|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0641|2018051701|14/05/2018|00:00|17/05/2018|13:30|-|-||||||||||||||||||||||1|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||1|2|2|||17/05/2018|13:30|16/05/2018|17:00|16/05/2018|17:00||14/05/2018|17:01|||||
13|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0641|2018051701|14/05/2018|00:00|17/05/2018|13:30|-|-||||||||||||||||||||||2|PC600-0D01R-T2|WIRING SUB-ASSY,RADIO Q|FT78||2|2|1|||17/05/2018|13:30|16/05/2018|17:00|16/05/2018|17:00||14/05/2018|17:01|||||
14|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0641|2018051701|14/05/2018|00:00|17/05/2018|13:30|-|-||||||||||||||||||||||3|PC600-0K025-00|RECEIVER ASSY, RADIO|FT77||2|10|5|||17/05/2018|13:30|16/05/2018|17:00|16/05/2018|17:00||14/05/2018|17:01|||||
15|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA0641|2018051701|14/05/2018|00:00|17/05/2018|13:30|-|-||||||||||||||||||||||4|PC600-1200J-00|RECEIVER ASSY RADIO|FL0J||1|2|2|||17/05/2018|13:30|16/05/2018|17:00|16/05/2018|17:00||14/05/2018|17:01|||||
16|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|S|SAMRONG|OA|1|1S FTTL1OAA0572|2018051801|15/05/2018|00:00|18/05/2018|07:30|-|-||||||||||||||||||||||1|PC600-0D00B-00|RECEIVER ASSY, RADIO|FT0B||2|24|12|||18/05/2018|07:30|17/05/2018|17:00|17/05/2018|17:00||15/05/2018|17:01|||||
17|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0612|2018051801|15/05/2018|00:00|18/05/2018|07:30|-|-||||||||||||||||||||||1|PC600-0D00Q-00|RECEIVER ASSY, RADIO&DISPLAY|FT0Q||2|10|5|||18/05/2018|07:30|17/05/2018|17:00|17/05/2018|17:00||15/05/2018|17:01|||||
18|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0612|2018051801|15/05/2018|00:00|18/05/2018|07:30|-|-||||||||||||||||||||||2|PC600-0D01C-00|RECEIVER ASSY, RADIO|FT01||2|20|10|||18/05/2018|07:30|17/05/2018|17:00|17/05/2018|17:00||15/05/2018|17:01|||||
19|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0612|2018051801|15/05/2018|00:00|18/05/2018|07:30|-|-||||||||||||||||||||||3|PC600-0K025-00|RECEIVER ASSY, RADIO|FT25||2|10|5|||18/05/2018|07:30|17/05/2018|17:00|17/05/2018|17:00||15/05/2018|17:01|||||
20|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0612|2018051801|15/05/2018|00:00|18/05/2018|07:30|-|-||||||||||||||||||||||4|PC600-0K026-00|RECEIVER ASSY, RADIO|FT26||2|4|2|||18/05/2018|07:30|17/05/2018|17:00|17/05/2018|17:00||15/05/2018|17:01|||||
21|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0612|2018051801|15/05/2018|00:00|18/05/2018|07:30|-|-||||||||||||||||||||||5|PC600-0K027-00|RECEIVER ASSY, RADIO&DISPLAY|FT27||2|4|2|||18/05/2018|07:30|17/05/2018|17:00|17/05/2018|17:00||15/05/2018|17:01|||||
22|FTTL|1|DENSO TEN (THAILAND) Limited. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA0612|2018051801|15/05/2018|00:00|18/05/2018|07:30|-|-||||||||||||||||||||||6|PZ071-00A43-TH|RECEIVER ASSY, RADIO|FT43||2|10|5|||18/05/2018|07:30|17/05/2018|17:00|17/05/2018|17:00||15/05/2018|17:01|||||
