1|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0365|2018042501|25/04/2018|13:04|25/04/2018|15:12|KD03|01|KD03|01|||||||||||||||||25/04/2018|15:12||1|86100-02241-00|RECEIVER ASSY  RADIO & NAVIGATION|T575|LQ   -  04|3|6|2|||25/04/2018|13:04|25/04/2018|08:11|25/04/2018|08:11||25/04/2018|07:30|2504||||
2|FTTL|A|DENSO TEN (THAILAND) Limited.|C|GATEWAY#2|C5|1|1C FTTLAC5A0365|2018042501|25/04/2018|13:04|25/04/2018|15:12|KD03|01|KD03|01|||||||||||||||||25/04/2018|15:12||2|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|30|10|||25/04/2018|13:04|25/04/2018|08:11|25/04/2018|08:11||25/04/2018|07:30|2504||||
3|FTTL|A|DENSO TEN (THAILAND) Limited.|G|GATEWAY|OG|1|1G FTTLAOGA0383|2018042502|25/04/2018|07:03|25/04/2018|15:24|GD05|02|GD05|02|||||||||||||GD05-02||25/04/2018|15:24||||1|PC600-0D01D-00|RECEIVER ASSY  RADIO&DISPLAY|29A5|..ZK -  05|3|3|1|||25/04/2018|07:03|25/04/2018|01:03|25/04/2018|01:03||24/04/2018|07:30|2504||||
4|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6162|2018042503|25/04/2018|15:35|25/04/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|25/04/2018|21:06|25/04/2018|22:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8|||25/04/2018|15:35|25/04/2018|09:40|25/04/2018|09:40||25/04/2018|07:30|2504||||
5|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6162|2018042503|25/04/2018|15:35|25/04/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|25/04/2018|21:06|25/04/2018|22:51||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|12|3|||25/04/2018|15:35|25/04/2018|09:40|25/04/2018|09:40||25/04/2018|07:30|2504||||
6|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6162|2018042503|25/04/2018|15:35|25/04/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|25/04/2018|21:06|25/04/2018|22:51||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||25/04/2018|15:35|25/04/2018|09:40|25/04/2018|09:40||25/04/2018|07:30|2504||||
7|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6162|2018042503|25/04/2018|15:35|25/04/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|25/04/2018|21:06|25/04/2018|22:51||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||25/04/2018|15:35|25/04/2018|09:40|25/04/2018|09:40||25/04/2018|07:30|2504||||
8|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6162|2018042503|25/04/2018|15:35|25/04/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|25/04/2018|21:06|25/04/2018|22:51||5|86100-0K143-00|RECEIVER ASSY  RADIO & NAVIGATION|U803|A5.SA- R10|4|4|1|||25/04/2018|15:35|25/04/2018|09:40|25/04/2018|09:40||25/04/2018|07:30|2504||||
9|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6162|2018042503|25/04/2018|15:35|25/04/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|25/04/2018|21:06|25/04/2018|22:51||6|86100-0K213-00|RECEIVER ASSY  RADIO & NAVIGATION|U804|A5.SA- R10|4|4|1|||25/04/2018|15:35|25/04/2018|09:40|25/04/2018|09:40||25/04/2018|07:30|2504||||
10|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B6162|2018042503|25/04/2018|15:35|25/04/2018|21:06|PPA1|18|CD16|02|||||||||||||PPA1-18|722F-P-P1|25/04/2018|21:06|25/04/2018|22:51||7|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||25/04/2018|15:35|25/04/2018|09:40|25/04/2018|09:40||25/04/2018|07:30|2504||||
