1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1502|2016111101|11/11/2016|20:55|12/11/2016|00:50|PSF|22|ED06|02|||||||||||||PSF-22|722E-B-PK|12/11/2016|00:50|12/11/2016|02:25||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-04-A4|10|20|2||V|11/11/2016|20:55|11/11/2016|15:55|11/11/2016|15:55||11/11/2016|07:30|1111|||CB2|
2|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4341|2016111105|11/11/2016|08:15|11/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|11/11/2016|14:40|11/11/2016|20:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
3|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4341|2016111105|11/11/2016|08:15|11/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|11/11/2016|14:40|11/11/2016|20:56||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|28|7||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
4|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4341|2016111105|11/11/2016|08:15|11/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|11/11/2016|14:40|11/11/2016|20:56||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
5|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4341|2016111105|11/11/2016|08:15|11/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|11/11/2016|14:40|11/11/2016|20:56||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
6|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4341|2016111105|11/11/2016|08:15|11/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|11/11/2016|14:40|11/11/2016|20:56||5|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
7|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4341|2016111105|11/11/2016|08:15|11/11/2016|14:40|PPA1|20|CD16|01|||||||||||||PPA1-20|722F-P-P1|11/11/2016|14:40|11/11/2016|20:56||6|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
8|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4148|2016111105|11/11/2016|09:05|11/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|11/11/2016|15:45|11/11/2016|22:13||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|52|13||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
9|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4148|2016111105|11/11/2016|09:05|11/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|11/11/2016|15:45|11/11/2016|22:13||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|8|2||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
10|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4148|2016111105|11/11/2016|09:05|11/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|11/11/2016|15:45|11/11/2016|22:13||3|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|8|2||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
11|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4148|2016111105|11/11/2016|09:05|11/11/2016|15:45|PSA|17|SD10|02|||||||||||||PSA-17|722B-S-S1|11/11/2016|15:45|11/11/2016|22:13||4|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
12|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4342|2016111106|11/11/2016|08:15|11/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|11/11/2016|14:40|11/11/2016|23:01||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
13|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4342|2016111106|11/11/2016|08:15|11/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|11/11/2016|14:40|11/11/2016|23:01||2|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|32|8||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
14|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4342|2016111106|11/11/2016|08:15|11/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|11/11/2016|14:40|11/11/2016|23:01||3|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
15|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4342|2016111106|11/11/2016|08:15|11/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|11/11/2016|14:40|11/11/2016|23:01||4|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|8|2||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
16|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4342|2016111106|11/11/2016|08:15|11/11/2016|14:40|PPA1|24|CD16|01|||||||||||||PPA1-24|722F-P-P1|11/11/2016|14:40|11/11/2016|23:01||5|86140-0K570-00|RECEIVER ASSY  RADIO & DISPLAY|H713|A4.SA- R11|4|4|1||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
17|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4149|2016111106|11/11/2016|09:05|11/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|11/11/2016|15:45|12/11/2016|01:46||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 09.|4|28|7||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
18|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4149|2016111106|11/11/2016|09:05|11/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|11/11/2016|15:45|12/11/2016|01:46||2|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|B    - 02.|4|4|1||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
19|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4149|2016111106|11/11/2016|09:05|11/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|11/11/2016|15:45|12/11/2016|01:46||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|C    - 09.|4|4|1||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
20|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4149|2016111106|11/11/2016|09:05|11/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|11/11/2016|15:45|12/11/2016|01:46||4|86100-0K142-00|RECEIVER ASSY RADIO & NAVIGATION|D860|IP1. - A03|4|4|1||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
21|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B4149|2016111106|11/11/2016|09:05|11/11/2016|15:45|PSA|21|SD10|02|||||||||||||PSA-21|722B-S-S1|11/11/2016|15:45|12/11/2016|01:46||5|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|8|2||B|11/11/2016|09:05|11/11/2016|04:55|11/11/2016|04:55||10/11/2016|07:30|1111||||
22|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B4343|2016111107|11/11/2016|08:15|11/11/2016|14:40|PPA1|28|CD16|01|||||||||||||PPA1-28|722F-P-P1|11/11/2016|14:40|12/11/2016|01:56||1|86100-0K142-00|RECEIVER ASSY  RADIO & NAVIGATION|K029|A4.SA- R11|4|8|2||3|11/11/2016|08:15|11/11/2016|02:20|11/11/2016|02:20||10/11/2016|07:30|1111||||
