1|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3635|2023081901|19/08/2023|00:00|19/08/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|19/08/2023|08:06|19/08/2023|11:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|60|5||C|19/08/2023|00:00|18/08/2023|05:00|18/08/2023|05:00||17/08/2023|07:30|1908||||
2|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3635|2023081901|19/08/2023|00:00|19/08/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|19/08/2023|08:06|19/08/2023|11:04||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|130|13||E|19/08/2023|00:00|18/08/2023|05:00|18/08/2023|05:00||17/08/2023|07:30|1908||||
3|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1828|2023081901|16/08/2023|00:00|19/08/2023|10:30|-|-||||||||||||||||||||||1|P2600-0D007-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|6|2|||19/08/2023|10:30|18/08/2023|17:00|18/08/2023|17:00||16/08/2023|17:01|||||
4|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1828|2023081901|16/08/2023|00:00|19/08/2023|10:30|-|-||||||||||||||||||||||2|P2600-0D008-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|12|4|||19/08/2023|10:30|18/08/2023|17:00|18/08/2023|17:00||16/08/2023|17:01|||||
5|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1828|2023081901|16/08/2023|00:00|19/08/2023|10:30|-|-||||||||||||||||||||||3|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|5|1|||19/08/2023|10:30|18/08/2023|17:00|18/08/2023|17:00||16/08/2023|17:01|||||
6|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3636|2023081902|19/08/2023|13:08|19/08/2023|20:42|PG2|27|GD04|02|||||||||||||PG2-27|722C-G-G2|19/08/2023|20:42|19/08/2023|23:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|24|2||C|19/08/2023|13:08|18/08/2023|18:08|18/08/2023|18:08||18/08/2023|07:30|1908||||
7|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3636|2023081902|19/08/2023|13:08|19/08/2023|20:42|PG2|27|GD04|02|||||||||||||PG2-27|722C-G-G2|19/08/2023|20:42|19/08/2023|23:04||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|100|10||E|19/08/2023|13:08|18/08/2023|18:08|18/08/2023|18:08||18/08/2023|07:30|1908||||
8|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3637|2023082101|20/08/2023|00:00|21/08/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|21/08/2023|08:06|21/08/2023|11:04||1|86764-YY010-00|ANTENNA  TELEPHONE|583V|ZF   -  08|12|48|4||C|20/08/2023|00:00|19/08/2023|04:59|19/08/2023|04:59||18/08/2023|07:30|2108||||
9|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3637|2023082101|20/08/2023|00:00|21/08/2023|08:06|PG2|09|GD04|01|||||||||||||PG2-09|722C-G-G2|21/08/2023|08:06|21/08/2023|11:04||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|80|8||E|20/08/2023|00:00|19/08/2023|04:59|19/08/2023|04:59||18/08/2023|07:30|2108||||
10|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA1097|2023082101|16/08/2023|00:00|21/08/2023|15:00|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|70|14|||21/08/2023|15:00|18/08/2023|17:00|18/08/2023|17:00||16/08/2023|17:01|||||
